dataset,backend,backend_label,case_id,variant,variant_label,best_energy_eV,success,natural_failure,external_failure,energy_status,failure_reason,source,path
OCD-GMAE rep50,gpt,GPT-5.4,002,single_shot,1-Shot,-3.5041396617889404,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_openai_gpt54_one_shot/002/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,024,single_shot,1-Shot,-3.1458511352539062,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/024/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,023,single_shot,1-Shot,-4.346961975097656,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/023/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,015,single_shot,1-Shot,-10.208537101745605,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/015/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,012,single_shot,1-Shot,-9.34560775756836,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/012/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,046,single_shot,1-Shot,-7.671304702758789,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/046/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,041,single_shot,1-Shot,-2.72772216796875,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/041/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,048,single_shot,1-Shot,-2.8683414459228516,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/048/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,013,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/013/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,014,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/014/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,022,single_shot,1-Shot,-6.488563537597656,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/022/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,025,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/025/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,049,single_shot,1-Shot,-7.621452331542969,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/049/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,040,single_shot,1-Shot,-5.74797248840332,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/040/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,047,single_shot,1-Shot,-10.415063858032227,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/047/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,038,single_shot,1-Shot,-3.2947616577148438,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/038/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,007,single_shot,1-Shot,-6.983524322509766,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/007/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,009,single_shot,1-Shot,-4.527713775634766,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/009/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,036,single_shot,1-Shot,-0.16718101501464844,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/036/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,031,single_shot,1-Shot,-7.339723587036133,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/031/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,030,single_shot,1-Shot,-4.276355743408203,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/030/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,008,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/008/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,037,single_shot,1-Shot,-9.077842712402344,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/037/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,001,single_shot,1-Shot,-4.743168592453003,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/001/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,039,single_shot,1-Shot,-7.24180793762207,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/039/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,006,single_shot,1-Shot,-3.9466781616210938,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/006/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,042,single_shot,1-Shot,-1.8311767578125,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/042/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,045,single_shot,1-Shot,-2.8482284545898438,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/045/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,020,single_shot,1-Shot,-2.7164840698242188,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/020/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,027,single_shot,1-Shot,-7.707033157348633,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/027/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,018,single_shot,1-Shot,-2.030193328857422,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/018/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,011,single_shot,1-Shot,-3.282930374145508,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/011/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,016,single_shot,1-Shot,-14.256022453308105,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/016/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,029,single_shot,1-Shot,-2.729450225830078,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/029/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,044,single_shot,1-Shot,-5.087867736816406,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/044/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,043,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/043/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,017,single_shot,1-Shot,-7.173670768737793,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/017/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,028,single_shot,1-Shot,-7.268787384033203,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/028/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,010,single_shot,1-Shot,-9.262384414672852,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/010/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,026,single_shot,1-Shot,-19.317611694335938,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/026/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,019,single_shot,1-Shot,-3.493175506591797,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/019/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,021,single_shot,1-Shot,-4.241508483886719,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/021/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,003,single_shot,1-Shot,-3.134342908859253,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/003/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,004,single_shot,1-Shot,-7.2280120849609375,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/004/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,032,single_shot,1-Shot,-1.094757080078125,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/032/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,035,single_shot,1-Shot,-4.418554306030273,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/035/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,050,single_shot,1-Shot,-11.695274353027344,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/050/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,034,single_shot,1-Shot,-3.4162750244140625,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/034/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,033,single_shot,1-Shot,-2.7376708984375,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/033/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,005,single_shot,1-Shot,-6.176261901855469,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/005/result.json
OCD-GMAE rep50,claude,Claude Sonnet 4.6,002,single_shot,1-Shot,-3.5041396617889404,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_anthropic_sonnet46_one_shot/002/result.json
OCD-GMAE rep50,grok,Grok-4,024,single_shot,1-Shot,-3.1557979583740234,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/024/result.json
OCD-GMAE rep50,grok,Grok-4,023,single_shot,1-Shot,-4.346961975097656,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/023/result.json
OCD-GMAE rep50,grok,Grok-4,015,single_shot,1-Shot,-9.681510925292969,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/015/result.json
OCD-GMAE rep50,grok,Grok-4,012,single_shot,1-Shot,-9.35500717163086,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/012/result.json
OCD-GMAE rep50,grok,Grok-4,046,single_shot,1-Shot,-7.671304702758789,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/046/result.json
OCD-GMAE rep50,grok,Grok-4,041,single_shot,1-Shot,-2.72772216796875,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/041/result.json
OCD-GMAE rep50,grok,Grok-4,048,single_shot,1-Shot,-2.903726577758789,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/048/result.json
OCD-GMAE rep50,grok,Grok-4,013,single_shot,1-Shot,-2.7359275817871094,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/013/result.json
OCD-GMAE rep50,grok,Grok-4,014,single_shot,1-Shot,-6.870693206787109,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/014/result.json
OCD-GMAE rep50,grok,Grok-4,022,single_shot,1-Shot,-6.136146545410156,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/022/result.json
OCD-GMAE rep50,grok,Grok-4,025,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/025/result.json
OCD-GMAE rep50,grok,Grok-4,049,single_shot,1-Shot,-7.621452331542969,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/049/result.json
OCD-GMAE rep50,grok,Grok-4,040,single_shot,1-Shot,-5.455301284790039,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/040/result.json
OCD-GMAE rep50,grok,Grok-4,047,single_shot,1-Shot,-10.415063858032227,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/047/result.json
OCD-GMAE rep50,grok,Grok-4,038,single_shot,1-Shot,-3.2947616577148438,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/038/result.json
OCD-GMAE rep50,grok,Grok-4,007,single_shot,1-Shot,-10.631900787353516,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/007/result.json
OCD-GMAE rep50,grok,Grok-4,009,single_shot,1-Shot,-3.9963321685791016,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/009/result.json
OCD-GMAE rep50,grok,Grok-4,036,single_shot,1-Shot,-0.16718101501464844,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/036/result.json
OCD-GMAE rep50,grok,Grok-4,031,single_shot,1-Shot,-7.347902297973633,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/031/result.json
OCD-GMAE rep50,grok,Grok-4,030,single_shot,1-Shot,-4.291933059692383,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/030/result.json
OCD-GMAE rep50,grok,Grok-4,008,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/008/result.json
OCD-GMAE rep50,grok,Grok-4,037,single_shot,1-Shot,-9.077415466308594,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/037/result.json
OCD-GMAE rep50,grok,Grok-4,001,single_shot,1-Shot,-4.743168592453003,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/001/result.json
OCD-GMAE rep50,grok,Grok-4,039,single_shot,1-Shot,-7.24180793762207,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/039/result.json
OCD-GMAE rep50,grok,Grok-4,006,single_shot,1-Shot,-3.9469375610351562,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/006/result.json
OCD-GMAE rep50,grok,Grok-4,042,single_shot,1-Shot,-1.85589599609375,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/042/result.json
OCD-GMAE rep50,grok,Grok-4,045,single_shot,1-Shot,-2.8482284545898438,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/045/result.json
OCD-GMAE rep50,grok,Grok-4,020,single_shot,1-Shot,-2.7164993286132812,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/020/result.json
OCD-GMAE rep50,grok,Grok-4,027,single_shot,1-Shot,-6.152454376220703,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/027/result.json
OCD-GMAE rep50,grok,Grok-4,018,single_shot,1-Shot,-2.030223846435547,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/018/result.json
OCD-GMAE rep50,grok,Grok-4,011,single_shot,1-Shot,-3.282930374145508,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/011/result.json
OCD-GMAE rep50,grok,Grok-4,016,single_shot,1-Shot,-13.274882316589355,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/016/result.json
OCD-GMAE rep50,grok,Grok-4,029,single_shot,1-Shot,-2.729511260986328,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/029/result.json
OCD-GMAE rep50,grok,Grok-4,044,single_shot,1-Shot,-4.933784484863281,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/044/result.json
OCD-GMAE rep50,grok,Grok-4,043,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/043/result.json
OCD-GMAE rep50,grok,Grok-4,017,single_shot,1-Shot,-7.168513298034668,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/017/result.json
OCD-GMAE rep50,grok,Grok-4,028,single_shot,1-Shot,-7.268726348876953,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/028/result.json
OCD-GMAE rep50,grok,Grok-4,010,single_shot,1-Shot,-8.993228912353516,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/010/result.json
OCD-GMAE rep50,grok,Grok-4,026,single_shot,1-Shot,-19.726425170898438,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/026/result.json
OCD-GMAE rep50,grok,Grok-4,019,single_shot,1-Shot,-3.479421615600586,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/019/result.json
OCD-GMAE rep50,grok,Grok-4,021,single_shot,1-Shot,-3.8581466674804688,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/021/result.json
OCD-GMAE rep50,grok,Grok-4,003,single_shot,1-Shot,-3.086521863937378,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/003/result.json
OCD-GMAE rep50,grok,Grok-4,004,single_shot,1-Shot,-6.576652526855469,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/004/result.json
OCD-GMAE rep50,grok,Grok-4,032,single_shot,1-Shot,,False,True,False,missing_energy,dissociation;chemical_slip,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/032/result.json
OCD-GMAE rep50,grok,Grok-4,035,single_shot,1-Shot,-4.36711311340332,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/035/result.json
OCD-GMAE rep50,grok,Grok-4,050,single_shot,1-Shot,-11.340110778808594,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/050/result.json
OCD-GMAE rep50,grok,Grok-4,034,single_shot,1-Shot,-3.4162750244140625,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/034/result.json
OCD-GMAE rep50,grok,Grok-4,033,single_shot,1-Shot,-2.737701416015625,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/033/result.json
OCD-GMAE rep50,grok,Grok-4,005,single_shot,1-Shot,-6.0458221435546875,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/005/result.json
OCD-GMAE rep50,grok,Grok-4,002,single_shot,1-Shot,-3.3241164684295654,True,False,False,valid,,one_shot,research/results/ocd_gmae_rep50_grok4_one_shot/002/result.json
